md5,sha1,sha256,subject,subject_common_name,subject_organizational_unit,subject_organization,subject_locality,subject_state,subject_country,subject_email,issuer,issuer_common_name,issuer_organizational_unit,issuer_organization,issuer_locality,issuer_state,issuer_country,issuer_email,serial,hash_algo,signature_algo,valid_not_before,valid_not_after
eb235faf8de54ddc6326c4522c8a196f,B8:01:86:D1:EB:9C:86:A5:41:04:CF:30:54:F3:4C:52:B7:E5:58:C6,CE:CD:DC:90:50:99:D8:DA:DF:C5:B1:D2:09:B7:37:CB:E2:C1:8C:FB:2C:10:C0:FF:0B:CF:0D:32:86:FC:1A:A2, C=US OU=www.xrampsecurity.com O=XRamp Security Services Inc CN=XRamp Global Certification Authority,XRamp Global Certification Authority,www.xrampsecurity.com,XRamp Security Services Inc,,,US,, C=US OU=www.xrampsecurity.com O=XRamp Security Services Inc CN=XRamp Global Certification Authority,XRamp Global Certification Authority,www.xrampsecurity.com,XRamp Security Services Inc,,,US,,107108908803651509692980124233745014957,sha1WithRSAEncryption,sha1WithRSAEncryption,2004-11-01 17:14:04,2035-01-01 05:37:19
0563af7ad4e0403530917b0e700a08bb,4F:65:8E:1F:E9:06:D8:28:02:E9:54:47:41:C9:54:25:5D:69:CC:1A,6C:C0:50:41:E6:44:5E:74:69:6C:4C:FB:C9:F8:0F:54:3B:7E:AB:BB:44:B4:CE:6F:78:7C:6A:99:71:C4:2F:17, C=FR O=Certplus CN=Certplus Root CA G2,Certplus Root CA G2,,Certplus,,,FR,, C=FR O=Certplus CN=Certplus Root CA G2,Certplus Root CA G2,,Certplus,,,FR,,1492087096131536844209563509228951875861589,ecdsa-with-SHA384,ecdsa-with-SHA384,2014-05-26 00:00:00,2038-01-15 00:00:00
515d9c6729eb4741b0ef6178e133e031,F5:17:A2:4F:9A:48:C6:C9:F8:A2:00:26:9F:DC:0F:48:2C:AB:30:89,7E:37:CB:8B:4C:47:09:0C:AB:36:55:1B:A6:F4:5D:B8:40:68:0F:BA:16:6A:95:2D:B1:00:71:7F:43:05:3F:C2, C=US O=DigiCert Inc OU=www.digicert.com CN=DigiCert Assured ID Root G3,DigiCert Assured ID Root G3,www.digicert.com,DigiCert Inc,,,US,, C=US O=DigiCert Inc OU=www.digicert.com CN=DigiCert Assured ID Root G3,DigiCert Assured ID Root G3,www.digicert.com,DigiCert Inc,,,US,,15459312981008553731928384953135426796,ecdsa-with-SHA384,ecdsa-with-SHA384,2013-08-01 12:00:00,2038-01-15 12:00:00
04092c9512b36fc8cb3374c8daf04595,F1:8B:53:8D:1B:E9:03:B6:A6:F0:56:43:5B:17:15:89:CA:F3:6B:F2,4B:03:F4:58:07:AD:70:F2:1B:FC:2C:AE:71:C9:FD:E4:60:4C:06:4C:F5:FF:B6:86:BA:E5:DB:AA:D7:FD:D3:4C," C=US O=thawte, Inc. OU=Certification Services Division OU=(c) 2008 thawte, Inc. - For authorized use only CN=thawte Primary Root CA - G3",thawte Primary Root CA - G3,Certification Services Division,"thawte, Inc.",,,US,," C=US O=thawte, Inc. OU=Certification Services Division OU=(c) 2008 thawte, Inc. - For authorized use only CN=thawte Primary Root CA - G3",thawte Primary Root CA - G3,Certification Services Division,"thawte, Inc.",,,US,,127614157056681299805556476275995414779,sha256WithRSAEncryption,sha256WithRSAEncryption,2008-04-02 00:00:00,2037-12-01 23:59:59
9f00ed81d30f3dcb92731b331ad1696a,E6:21:F3:35:43:79:05:9A:4B:68:30:9D:8A:2F:74:22:15:87:EC:79,A0:45:9B:9F:63:B2:25:59:F5:FA:5D:4C:6D:B3:F9:F7:2F:F1:93:42:03:35:78:F0:73:BF:1D:1B:46:CB:B9:12, C=US O=GeoTrust Inc. CN=GeoTrust Universal CA,GeoTrust Universal CA,,GeoTrust Inc.,,,US,, C=US O=GeoTrust Inc. CN=GeoTrust Universal CA,GeoTrust Universal CA,,GeoTrust Inc.,,,US,,1,sha1WithRSAEncryption,sha1WithRSAEncryption,2004-03-04 05:00:00,2029-03-04 05:00:00
9ce8f2d2cae2bd75bfbac8b277d74f68,F9:B5:B6:32:45:5F:9C:BE:EC:57:5F:80:DC:E9:6E:2C:C7:B2:78:B7,03:76:AB:1D:54:C5:F9:80:3C:E4:B2:E2:01:A0:EE:7E:EF:7B:57:B6:36:E8:A9:3C:9B:8D:48:60:C9:6F:5F:A7, C=US O=AffirmTrust CN=AffirmTrust Commercial,AffirmTrust Commercial,,AffirmTrust,,,US,, C=US O=AffirmTrust CN=AffirmTrust Commercial,AffirmTrust Commercial,,AffirmTrust,,,US,,8608355977964138876,sha256WithRSAEncryption,sha256WithRSAEncryption,2010-01-29 14:06:06,2030-12-31 14:06:06
1bed3bdd19ff00987b38261c7d3ba042,28:90:3A:63:5B:52:80:FA:E6:77:4C:0B:6D:A7:D6:BA:A6:4A:F2:E8,88:49:7F:01:60:2F:31:54:24:6A:E2:8C:4D:5A:EF:10:F1:D8:7E:BB:76:62:6F:4A:E0:B7:F9:5B:A7:96:87:99, C=ES O=Agencia Catalana de Certificacio (NIF Q-0801176-I) OU=Serveis Publics de Certificacio OU=Vegeu https://www.catcert.net/verarrel (c)03 OU=Jerarquia Entitats de Certificacio Catalanes CN=EC-ACC,EC-ACC,Serveis Publics de Certificacio,Agencia Catalana de Certificacio (NIF Q-0801176-I),,,ES,, C=ES O=Agencia Catalana de Certificacio (NIF Q-0801176-I) OU=Serveis Publics de Certificacio OU=Vegeu https://www.catcert.net/verarrel (c)03 OU=Jerarquia Entitats de Certificacio Catalanes CN=EC-ACC,EC-ACC,Serveis Publics de Certificacio,Agencia Catalana de Certificacio (NIF Q-0801176-I),,,ES,,-23701579247955709139626555126524820479,sha1WithRSAEncryption,sha1WithRSAEncryption,2003-01-07 23:00:00,2031-01-07 22:59:59
a6d52679609faf7fff4fe11a90026c34,05:63:B8:63:0D:62:D7:5A:BB:C8:AB:1E:4B:DF:B5:A8:99:B2:4D:43,3E:90:99:B5:01:5E:8F:48:6C:00:BC:EA:9D:11:1E:E7:21:FA:BA:35:5A:89:BC:F1:DF:69:56:1E:3D:C6:32:5C, C=US O=DigiCert Inc OU=www.digicert.com CN=DigiCert Assured ID Root CA,DigiCert Assured ID Root CA,www.digicert.com,DigiCert Inc,,,US,, C=US O=DigiCert Inc OU=www.digicert.com CN=DigiCert Assured ID Root CA,DigiCert Assured ID Root CA,www.digicert.com,DigiCert Inc,,,US,,17154717934120587862167794914071425081,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-11-10 00:00:00,2031-11-10 00:00:00
ffb6d0b37abd5d7c75e5ea4e4ace650c,47:BE:AB:C9:22:EA:E8:0E:78:78:34:62:A7:9F:45:C2:54:FD:E6:8B,45:14:0B:32:47:EB:9C:C8:C5:B4:F0:D7:B5:30:91:F7:32:92:08:9E:6E:5A:63:E2:74:9D:D3:AC:A9:19:8E:DA," C=US ST=Arizona L=Scottsdale O=GoDaddy.com, Inc. CN=Go Daddy Root Certificate Authority - G2",Go Daddy Root Certificate Authority - G2,,"GoDaddy.com, Inc.",Scottsdale,Arizona,US,," C=US ST=Arizona L=Scottsdale O=GoDaddy.com, Inc. CN=Go Daddy Root Certificate Authority - G2",Go Daddy Root Certificate Authority - G2,,"GoDaddy.com, Inc.",Scottsdale,Arizona,US,,0,sha256WithRSAEncryption,sha256WithRSAEncryption,2009-09-01 00:00:00,2037-12-31 23:59:59
31c7052c8f158f56452b0da6ce5309fd,B8:23:6B:00:2F:1D:16:86:53:01:55:6C:11:A4:37:CA:EB:FF:C3:BB,BD:71:FD:F6:DA:97:E4:CF:62:D1:64:7A:DD:25:81:B0:7D:79:AD:F8:39:7E:B4:EC:BA:9C:5E:84:88:82:14:23, C=US O=AffirmTrust CN=AffirmTrust Premium ECC,AffirmTrust Premium ECC,,AffirmTrust,,,US,, C=US O=AffirmTrust CN=AffirmTrust Premium ECC,AffirmTrust Premium ECC,,AffirmTrust,,,US,,8401224907861490260,ecdsa-with-SHA384,ecdsa-with-SHA384,2010-01-29 14:20:24,2040-12-31 14:20:24
a8a64638ea9c392553a5175ea05c7d45,43:13:BB:96:F1:D5:86:9B:C1:4E:6A:92:F6:CF:F6:34:69:87:82:37,DD:69:36:FE:21:F8:F0:77:C1:23:A1:A5:21:C1:22:24:F7:22:55:B7:3E:03:A7:26:06:93:E8:A2:4B:0F:A3:89, O=TeliaSonera CN=TeliaSonera Root CA v1,TeliaSonera Root CA v1,,TeliaSonera,,,,, O=TeliaSonera CN=TeliaSonera Root CA v1,TeliaSonera Root CA v1,,TeliaSonera,,,,,199041966741090107964904287217786801558,sha1WithRSAEncryption,sha1WithRSAEncryption,2007-10-18 12:00:50,2032-10-18 12:00:50
89235f6f3f71b58fb67d7d425ba484e8,49:0A:75:74:DE:87:0A:47:FE:58:EE:F6:C7:6B:EB:C6:0B:12:40:99,9A:11:40:25:19:7C:5B:B9:5D:94:E6:3D:55:CD:43:79:08:47:B6:46:B2:3C:DF:11:AD:A4:A0:0E:FF:15:FB:48, C=NO O=Buypass AS-983163327 CN=Buypass Class 2 Root CA,Buypass Class 2 Root CA,,Buypass AS-983163327,,,NO,, C=NO O=Buypass AS-983163327 CN=Buypass Class 2 Root CA,Buypass Class 2 Root CA,,Buypass AS-983163327,,,NO,,2,sha256WithRSAEncryption,sha256WithRSAEncryption,2010-10-26 08:38:03,2040-10-26 08:38:03
dc60e658ec370fe14c13f9ef7ce69ea8,E2:B8:29:4B:55:84:AB:6B:58:C2:90:46:6C:AC:3F:B8:39:8F:84:83,5C:C3:D7:8E:4E:1D:5E:45:54:7A:04:E6:87:3E:64:F9:0C:F9:53:6D:1C:CC:2E:F8:00:F3:55:C4:C5:FD:70:FD, C=CN O=China Financial Certification Authority CN=CFCA EV ROOT,CFCA EV ROOT,,China Financial Certification Authority,,,CN,, C=CN O=China Financial Certification Authority CN=CFCA EV ROOT,CFCA EV ROOT,,China Financial Certification Authority,,,CN,,407555286,sha256WithRSAEncryption,sha256WithRSAEncryption,2012-08-08 03:07:01,2029-12-31 03:07:01
bfbc8be07df42b9ca0d52709676dbec5,9C:BB:48:53:F6:A4:F6:D3:52:A4:E8:32:52:55:60:13:F5:AD:AF:65,59:76:90:07:F7:68:5D:0F:CD:50:87:2F:9F:95:D5:75:5A:5B:2B:45:7D:81:F3:69:2B:61:0A:98:67:2F:0E:1B, C=TW O=TAIWAN-CA OU=Root CA CN=TWCA Global Root CA,TWCA Global Root CA,Root CA,TAIWAN-CA,,,TW,, C=TW O=TAIWAN-CA OU=Root CA CN=TWCA Global Root CA,TWCA Global Root CA,Root CA,TAIWAN-CA,,,TW,,3262,sha256WithRSAEncryption,sha256WithRSAEncryption,2012-06-27 06:28:33,2030-12-31 15:59:59
0f772d52b59fcaae60ee5ee7557f7a0d,76:E2:7E:C1:4F:DB:82:C1:C0:A6:75:B5:05:BE:3D:29:B4:ED:DB:BB,4D:24:91:41:4C:FE:95:67:46:EC:4C:EF:A6:CF:6F:72:E2:8A:13:29:43:2F:9D:8A:90:7A:C4:CB:5D:AD:C1:5A, C=NL O=Staat der Nederlanden CN=Staat der Nederlanden EV Root CA,Staat der Nederlanden EV Root CA,,Staat der Nederlanden,,,NL,, C=NL O=Staat der Nederlanden CN=Staat der Nederlanden EV Root CA,Staat der Nederlanden EV Root CA,,Staat der Nederlanden,,,NL,,10000013,sha256WithRSAEncryption,sha256WithRSAEncryption,2010-12-08 11:19:29,2022-12-08 11:10:28
589845add13cb392e5644df2d006d7ad,36:79:CA:35:66:87:72:30:4D:30:A5:FB:87:3B:0F:A7:7B:B7:0D:54,23:99:56:11:27:A5:71:25:DE:8C:EF:EA:61:0D:DF:2F:A0:78:B5:C8:06:7F:4E:82:82:90:BF:B8:60:E8:4B:3C," C=US O=VeriSign, Inc. OU=VeriSign Trust Network OU=(c) 2008 VeriSign, Inc. - For authorized use only CN=VeriSign Universal Root Certification Authority",VeriSign Universal Root Certification Authority,VeriSign Trust Network,"VeriSign, Inc.",,,US,," C=US O=VeriSign, Inc. OU=VeriSign Trust Network OU=(c) 2008 VeriSign, Inc. - For authorized use only CN=VeriSign Universal Root Certification Authority",VeriSign Universal Root Certification Authority,VeriSign Trust Network,"VeriSign, Inc.",,,US,,85209574734084581917763752644031726877,sha256WithRSAEncryption,sha256WithRSAEncryption,2008-04-02 00:00:00,2037-12-01 23:59:59
5224441ba00c02ca3061fb6985df6232,DF:71:7E:AA:4A:D9:4E:C9:55:84:99:60:2D:48:DE:5F:BC:F0:3A:25,5D:56:49:9B:E4:D2:E0:8B:CF:CA:D0:8A:3E:38:72:3D:50:50:3B:DE:70:69:48:E4:2F:55:60:30:19:E5:28:AE, C=US O=IdenTrust CN=IdenTrust Commercial Root CA 1,IdenTrust Commercial Root CA 1,,IdenTrust,,,US,, C=US O=IdenTrust CN=IdenTrust Commercial Root CA 1,IdenTrust Commercial Root CA 1,,IdenTrust,,,US,,13298821034946342390520003877796839426,sha256WithRSAEncryption,sha256WithRSAEncryption,2014-01-16 18:12:23,2034-01-16 18:12:23
6adf0cadfda73bcfa8ac38f357ccc7e9,92:5A:8F:8D:2C:6D:04:E0:66:5F:59:6A:FF:22:D8:63:E8:25:6F:3F,56:8D:69:05:A2:C8:87:08:A4:B3:02:51:90:ED:CF:ED:B1:97:4A:60:6A:13:C6:E5:29:0F:CB:2A:E6:3E:DA:B5," C=US ST=Arizona L=Scottsdale O=Starfield Technologies, Inc. CN=Starfield Services Root Certificate Authority - G2",Starfield Services Root Certificate Authority - G2,,"Starfield Technologies, Inc.",Scottsdale,Arizona,US,," C=US ST=Arizona L=Scottsdale O=Starfield Technologies, Inc. CN=Starfield Services Root Certificate Authority - G2",Starfield Services Root Certificate Authority - G2,,"Starfield Technologies, Inc.",Scottsdale,Arizona,US,,0,sha256WithRSAEncryption,sha256WithRSAEncryption,2009-09-01 00:00:00,2037-12-31 23:59:59
12b3455d7712bda4fa1556902381b6d5,D4:DE:20:D0:5E:66:FC:53:FE:1A:50:88:2C:78:DB:28:52:CA:E4:74,16:AF:57:A9:F6:76:B0:AB:12:60:95:AA:5E:BA:DE:F2:2A:B3:11:19:D6:44:AC:95:CD:4B:93:DB:F3:F2:6A:EB, C=IE O=Baltimore OU=CyberTrust CN=Baltimore CyberTrust Root,Baltimore CyberTrust Root,CyberTrust,Baltimore,,,IE,, C=IE O=Baltimore OU=CyberTrust CN=Baltimore CyberTrust Root,Baltimore CyberTrust Root,CyberTrust,Baltimore,,,IE,,33554617,sha1WithRSAEncryption,sha1WithRSAEncryption,2000-05-12 18:46:00,2025-05-12 23:59:00
c31d3f5083330f3a4952586d6f53b3c2,59:0D:2D:7D:88:4F:40:2E:61:7E:A5:62:32:17:65:CF:17:D8:94:E9,91:E2:F5:78:8D:58:10:EB:A7:BA:58:73:7D:E1:54:8A:8E:CA:CD:01:45:98:BC:0B:14:3E:04:1B:17:05:25:52, C=DE O=T-Systems Enterprise Services GmbH OU=T-Systems Trust Center CN=T-TeleSec GlobalRoot Class 2,T-TeleSec GlobalRoot Class 2,T-Systems Trust Center,T-Systems Enterprise Services GmbH,,,DE,, C=DE O=T-Systems Enterprise Services GmbH OU=T-Systems Trust Center CN=T-TeleSec GlobalRoot Class 2,T-TeleSec GlobalRoot Class 2,T-Systems Trust Center,T-Systems Enterprise Services GmbH,,,DE,,1,sha256WithRSAEncryption,sha256WithRSAEncryption,2008-10-01 10:40:14,2033-10-01 23:59:59
07dad84cfe8ff8ddf4590539a2700082,67:65:0D:F1:7E:8E:7E:5B:82:40:A4:F4:56:4B:CF:E2:3D:69:C6:F0,C0:A6:F4:DC:63:A2:4B:FD:CF:54:EF:2A:6A:08:2A:0A:72:DE:35:80:3E:2F:F5:FF:52:7A:E5:D8:72:06:DF:D5," C=TW O=Chunghwa Telecom Co., Ltd. OU=ePKI Root Certification Authority",,ePKI Root Certification Authority,"Chunghwa Telecom Co., Ltd.",,,TW,," C=TW O=Chunghwa Telecom Co., Ltd. OU=ePKI Root Certification Authority",,ePKI Root Certification Authority,"Chunghwa Telecom Co., Ltd.",,,TW,,28956088682735189655030529057352760477,sha1WithRSAEncryption,sha1WithRSAEncryption,2004-12-20 02:31:27,2034-12-20 02:31:27
957b05da53bc671406febe630d7f56f4,B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C,EB:D4:10:40:E4:BB:3E:C7:42:C9:E3:81:D3:1E:F2:A4:1A:48:B6:68:5C:96:E7:CE:F3:C1:DF:6C:D4:33:1C:99, C=BE O=GlobalSign nv-sa OU=Root CA CN=GlobalSign Root CA,GlobalSign Root CA,Root CA,GlobalSign nv-sa,,,BE,, C=BE O=GlobalSign nv-sa OU=Root CA CN=GlobalSign Root CA,GlobalSign Root CA,Root CA,GlobalSign nv-sa,,,BE,,4835703278459707669005204,sha1WithRSAEncryption,sha1WithRSAEncryption,1998-09-01 12:00:00,2028-01-28 12:00:00
87967698aeeb9bb9f25bacf773a3d7cc,D1:EB:23:A4:6D:17:D6:8F:D9:25:64:C2:F1:F1:60:17:64:D8:E3:49,D7:A7:A0:FB:5D:7E:27:31:D7:71:E9:48:4E:BC:DE:F7:1D:5F:0C:3E:0A:29:48:78:2B:C8:3E:E0:EA:69:9E:F4, C=GB ST=Greater Manchester L=Salford O=Comodo CA Limited CN=AAA Certificate Services,AAA Certificate Services,,Comodo CA Limited,Salford,Greater Manchester,GB,, C=GB ST=Greater Manchester L=Salford O=Comodo CA Limited CN=AAA Certificate Services,AAA Certificate Services,,Comodo CA Limited,Salford,Greater Manchester,GB,,1,sha1WithRSAEncryption,sha1WithRSAEncryption,2004-01-01 00:00:00,2028-12-31 23:59:59
2e0ba3a08bcdfcfa84f02bd9607499c3,06:08:3F:59:3F:15:A1:04:A0:69:A4:6B:A9:03:D0:06:B7:97:09:91,6C:61:DA:C3:A2:DE:F0:31:50:6B:E0:36:D2:A6:FE:40:19:94:FB:D1:3D:F9:C8:D4:66:59:92:74:C4:46:EC:98, C=HU L=Budapest O=NetLock Kft. OU=Tanúsítványkiadók (Certification Services) CN=NetLock Arany (Class Gold) Főtanúsítvány,NetLock Arany (Class Gold) Főtanúsítvány,Tanúsítványkiadók (Certification Services),NetLock Kft.,Budapest,,HU,, C=HU L=Budapest O=NetLock Kft. OU=Tanúsítványkiadók (Certification Services) CN=NetLock Arany (Class Gold) Főtanúsítvány,NetLock Arany (Class Gold) Főtanúsítvány,Tanúsítványkiadók (Certification Services),NetLock Kft.,Budapest,,HU,,80544274841616,sha256WithRSAEncryption,sha256WithRSAEncryption,2008-12-11 15:08:21,2028-12-06 15:08:21
29e950511bb37c37594d845eecda2f58,5F:B7:EE:06:33:E2:59:DB:AD:0C:4C:9A:E6:D3:8F:1A:61:C7:DC:25,74:31:E5:F4:C3:C1:CE:46:90:77:4F:0B:61:E0:54:40:88:3B:A9:A0:1E:D0:0B:A6:AB:D7:80:6E:D3:B1:18:CF, C=US O=DigiCert Inc OU=www.digicert.com CN=DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,www.digicert.com,DigiCert Inc,,,US,, C=US O=DigiCert Inc OU=www.digicert.com CN=DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,www.digicert.com,DigiCert Inc,,,US,,3553400076410547919724730734378100087,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-11-10 00:00:00,2031-11-10 00:00:00
2011ecb29c8f524ce4d69c320f0334b8,74:F8:A3:C3:EF:E7:B3:90:06:4B:83:90:3C:21:64:60:20:E5:DF:CE,15:F0:BA:00:A3:AC:7A:F3:AC:88:4C:07:2B:10:11:A0:77:BD:77:C0:97:F4:01:64:B2:F8:59:8A:BD:83:86:0C, C=US O=Network Solutions L.L.C. CN=Network Solutions Certificate Authority,Network Solutions Certificate Authority,,Network Solutions L.L.C.,,,US,, C=US O=Network Solutions L.L.C. CN=Network Solutions Certificate Authority,Network Solutions Certificate Authority,,Network Solutions L.L.C.,,,US,,116697915152937497490437556386812487904,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-12-01 00:00:00,2029-12-31 23:59:59
6ccf9215e4bb8ed9a230c0da61f40d41,69:69:56:2E:40:80:F4:24:A1:E7:19:9F:14:BA:F3:EE:58:AB:6A:BB,BE:C9:49:11:C2:95:56:76:DB:6C:0A:55:09:86:D7:6E:3B:A0:05:66:7C:44:2C:97:62:B4:FB:B7:73:DE:22:8C, OU=GlobalSign ECC Root CA - R4 O=GlobalSign CN=GlobalSign,GlobalSign,GlobalSign ECC Root CA - R4,GlobalSign,,,,, OU=GlobalSign ECC Root CA - R4 O=GlobalSign CN=GlobalSign,GlobalSign,GlobalSign ECC Root CA - R4,GlobalSign,,,,,14367148294922964480859022125800977897474,ecdsa-with-SHA256,ecdsa-with-SHA256,2012-11-13 00:00:00,2038-01-19 03:14:07
cb96637d51aac4ce4d219ee46eb3998b,2B:8F:1B:57:33:0D:BB:A2:D0:7A:6C:51:F7:0E:E9:0D:DA:B9:AD:8E,E7:93:C9:B0:2F:D8:AA:13:E2:1C:31:22:8A:CC:B0:81:19:64:3B:74:9C:89:89:64:B1:74:6D:46:C3:D4:CB:D2, C=US ST=New Jersey L=Jersey City O=The USERTRUST Network CN=USERTrust RSA Certification Authority,USERTrust RSA Certification Authority,,The USERTRUST Network,Jersey City,New Jersey,US,, C=US ST=New Jersey L=Jersey City O=The USERTRUST Network CN=USERTrust RSA Certification Authority,USERTrust RSA Certification Authority,,The USERTRUST Network,Jersey City,New Jersey,US,,2645093764781058787591871645665788717,sha384WithRSAEncryption,sha384WithRSAEncryption,2010-02-01 00:00:00,2038-01-18 23:59:59
c5b30df3c77c2b4b18cd82d37825a923,FE:B8:C4:32:DC:F9:76:9A:CE:AE:3D:D8:90:8F:FD:28:86:65:64:7D,A2:2D:BA:68:1E:97:37:6E:2D:39:7D:72:8A:AE:3A:9B:62:96:B9:FD:BA:60:BC:2E:11:F6:47:F2:C6:75:FB:37," C=JP O=SECOM Trust Systems CO.,LTD. OU=Security Communication EV RootCA1",,Security Communication EV RootCA1,"SECOM Trust Systems CO.,LTD.",,,JP,," C=JP O=SECOM Trust Systems CO.,LTD. OU=Security Communication EV RootCA1",,Security Communication EV RootCA1,"SECOM Trust Systems CO.,LTD.",,,JP,,0,sha1WithRSAEncryption,sha1WithRSAEncryption,2007-06-06 02:12:32,2037-06-06 02:12:32
bf0c01469891668321a677e0a40f35c6,B3:1E:B1:B7:40:E3:6C:84:02:DA:DC:37:D4:4D:F5:D4:67:49:52:F9,73:C1:76:43:4F:1B:C6:D5:AD:F4:5B:0E:76:E7:27:28:7C:8D:E5:76:16:C1:E6:E6:14:1A:2B:2C:BC:7D:8E:4C," C=US O=Entrust, Inc. OU=www.entrust.net/CPS is incorporated by reference OU=(c) 2006 Entrust, Inc. CN=Entrust Root Certification Authority",Entrust Root Certification Authority,www.entrust.net/CPS is incorporated by reference,"Entrust, Inc.",,,US,," C=US O=Entrust, Inc. OU=www.entrust.net/CPS is incorporated by reference OU=(c) 2006 Entrust, Inc. CN=Entrust Root Certification Authority",Entrust Root Certification Authority,www.entrust.net/CPS is incorporated by reference,"Entrust, Inc.",,,US,,1164660820,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-11-27 20:23:42,2026-11-27 20:53:42
646d4ec663f172df881e7adfe0979416,FA:B7:EE:36:97:26:62:FB:2D:B0:2A:F6:BF:03:FD:E8:7C:4B:2F:9B,EA:A9:62:C4:FA:4A:6B:AF:EB:E4:15:19:6D:35:1C:CD:88:8D:4F:53:F3:FA:8A:E6:D7:C4:66:A9:4E:60:42:BB, C=RO O=certSIGN OU=certSIGN ROOT CA,,certSIGN ROOT CA,certSIGN,,,RO,, C=RO O=certSIGN OU=certSIGN ROOT CA,,certSIGN ROOT CA,certSIGN,,,RO,,35210227249154,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-07-04 17:20:04,2031-07-04 17:20:04
5c5801a5eccb523138f6e4e65557a3c9,85:A4:08:C0:9C:19:3E:5D:51:58:7D:CD:D6:13:30:FD:8C:DE:37:BF,B6:19:1A:50:D0:C3:97:7F:7D:A9:9B:CD:AA:C8:6A:22:7D:AE:B9:67:9E:C7:0B:A3:B0:C9:D9:22:71:C1:70:D3, C=DE O=Deutsche Telekom AG OU=T-TeleSec Trust Center CN=Deutsche Telekom Root CA 2,Deutsche Telekom Root CA 2,T-TeleSec Trust Center,Deutsche Telekom AG,,,DE,, C=DE O=Deutsche Telekom AG OU=T-TeleSec Trust Center CN=Deutsche Telekom Root CA 2,Deutsche Telekom Root CA 2,T-TeleSec Trust Center,Deutsche Telekom AG,,,DE,,38,sha1WithRSAEncryption,sha1WithRSAEncryption,1999-07-09 12:11:00,2019-07-09 23:59:00
98ce66f5d5cd222f9b0e200b799a154d,37:F7:6D:E6:07:7C:90:C5:B1:3E:93:1A:B7:41:10:B4:F2:E4:9A:27,79:08:B4:03:14:C1:38:10:0B:51:8D:07:35:80:7F:FB:FC:F8:51:8A:00:95:33:71:05:BA:38:6B:15:3D:D9:27, C=FI O=Sonera CN=Sonera Class2 CA,Sonera Class2 CA,,Sonera,,,FI,, C=FI O=Sonera CN=Sonera Class2 CA,Sonera Class2 CA,,Sonera,,,FI,,29,sha1WithRSAEncryption,sha1WithRSAEncryption,2001-04-06 07:29:40,2021-04-06 07:29:40
d2d385c05831a735319e3f9eb5a5d706,20:D8:06:40:DF:9B:25:F5:12:25:3A:11:EA:F7:59:8A:EB:14:B5:47,02:ED:0E:B2:8C:14:DA:45:16:5C:56:67:91:70:0D:64:51:D7:FB:56:F0:B2:AB:1D:3B:8E:B0:70:E5:6E:DF:F5," C=US O=Entrust, Inc. OU=See www.entrust.net/legal-terms OU=(c) 2012 Entrust, Inc. - for authorized use only CN=Entrust Root Certification Authority - EC1",Entrust Root Certification Authority - EC1,See www.entrust.net/legal-terms,"Entrust, Inc.",,,US,," C=US O=Entrust, Inc. OU=See www.entrust.net/legal-terms OU=(c) 2012 Entrust, Inc. - for authorized use only CN=Entrust Root Certification Authority - EC1",Entrust Root Certification Authority - EC1,See www.entrust.net/legal-terms,"Entrust, Inc.",,,US,,51543124481930649114116133369,ecdsa-with-SHA384,ecdsa-with-SHA384,2012-12-18 15:25:36,2037-12-18 15:55:36
efa239222ddd5af698fb483d4678bc9f,F3:73:B3:87:06:5A:28:84:8A:F2:F3:4A:CE:19:2B:DD:C7:8E:9C:AC,55:92:60:84:EC:96:3A:64:B9:6E:2A:BE:01:CE:0B:A8:6A:64:FB:FE:BC:C7:AA:B5:AF:C1:55:B3:7F:D7:60:66, C=IT L=Milan O=Actalis S.p.A./03358520967 CN=Actalis Authentication Root CA,Actalis Authentication Root CA,,Actalis S.p.A./03358520967,Milan,,IT,, C=IT L=Milan O=Actalis S.p.A./03358520967 CN=Actalis Authentication Root CA,Actalis Authentication Root CA,,Actalis S.p.A./03358520967,Milan,,IT,,6271844772424770508,sha256WithRSAEncryption,sha256WithRSAEncryption,2011-09-22 11:22:02,2030-09-22 11:22:02
